,dimension_b,dimension_c,dimension_a,time,Var138281,Var143987,Var132816,Var139539,Var143988,Var143989,Var127195,Var-1,MeanCenter,Weights,Var0,SplitGroup0,SplitGroup138281,Var138281_original,Var0_original
2171,12773,24847,5077,144,1.0,0.0,128410.0,1.0,0.0,0.0,0.928571428571,1,1.07692307692,1.0,0,566379.0,566355.0,1.0,1
2172,12773,24847,5077,145,1.0,0.0,382501.0,1.0,0.0,0.0,0.928571428571,1,1.07692307692,1.0,0,566379.0,566355.0,1.0,1
2173,12773,24847,5077,146,1.0,0.0,468377.0,1.0,0.0,0.0,1.85714285714,1,1.07692307692,2.0,0,566379.0,566355.0,1.0,1
2174,12773,24847,5077,147,1.0,0.0,420009.0,1.0,0.0,0.0,3.71428571429,1,1.07692307692,4.0,0,566379.0,566355.0,1.0,1
2175,12773,24847,5077,148,1.0,0.0,266366.0,5.0,0.0,0.0,4.64285714286,1,1.07692307692,5.0,0,566379.0,566355.0,1.0,1
2176,12773,24847,5077,149,1.0,0.0,264003.0,8.0,0.0,0.0,9.28571428571,1,1.07692307692,10.0,0,566379.0,566355.0,1.0,1
2177,12773,24847,5077,150,1.0,0.0,244647.0,8.0,0.0,0.0,8.35714285714,1,1.07692307692,9.0,0,566379.0,566355.0,1.0,1
2178,12773,24847,5077,151,1.0,0.0,242785.0,6.0,0.0,0.0,17.6428571429,1,1.07692307692,19.0,0,566379.0,566355.0,1.0,1
2179,12773,24847,5077,152,1.0,0.0,344105.0,14.0,0.0,0.0,24.1428571429,1,1.07692307692,26.0,0,566379.0,566355.0,1.0,1
2180,12773,24847,5077,153,1.0,0.0,343053.0,3.0,0.0,0.0,12.0714285714,1,1.07692307692,13.0,0,566379.0,566355.0,1.0,1
2181,12773,24847,5077,154,1.0,0.0,327980.0,10.0,0.0,0.0,23.2142857143,1,1.07692307692,25.0,0,566379.0,566355.0,1.0,1
2182,12773,24847,5077,155,1.0,0.0,196184.0,15.0,0.0,0.0,32.5,1,1.07692307692,35.0,0,566379.0,566355.0,1.0,1
2183,12773,24847,5077,156,1.0,0.0,0.0,6.0,0.0,0.0,13.0,1,1.07692307692,14.0,0,566379.0,566355.0,1.0,1
2330,12773,24848,5077,147,1.0,0.0,33443.0,1.0,0.0,0.0,3.62790697674,1,0.275641025641,1.0,0,566379.0,566311.0,1.0,1
2332,12773,24848,5077,149,1.0,0.0,24990.0,2.0,0.0,0.0,7.25581395349,1,0.275641025641,2.0,0,566379.0,566311.0,1.0,1
2333,12773,24848,5077,150,1.0,0.0,22872.0,3.0,0.0,0.0,10.8837209302,1,0.275641025641,3.0,0,566379.0,566311.0,1.0,1
2334,12773,24848,5077,151,1.0,0.0,21892.0,2.0,0.0,0.0,10.8837209302,1,0.275641025641,3.0,0,566379.0,566311.0,1.0,1
2335,12773,24848,5077,152,1.0,0.0,26329.0,1.0,0.0,0.0,10.8837209302,1,0.275641025641,3.0,0,566379.0,566311.0,1.0,1
2336,12773,24848,5077,153,1.0,0.0,25084.0,2.0,0.0,0.0,10.8837209302,1,0.275641025641,3.0,0,566379.0,566311.0,1.0,1
2337,12773,24848,5077,154,1.0,0.0,23892.0,3.0,0.0,0.0,47.1627906977,1,0.275641025641,13.0,0,566379.0,566311.0,1.0,1
2338,12773,24848,5077,155,1.0,0.0,17378.0,2.0,0.0,0.0,58.0465116279,1,0.275641025641,16.0,0,566379.0,566311.0,1.0,1
2486,12773,24849,5077,147,1.0,0.0,12024.0,1.0,0.0,0.0,17.3333333333,1,0.0576923076923,1.0,0,566379.0,566338.0,1.0,1
2491,12773,24849,5077,152,1.0,0.0,9980.0,0.0,0.0,0.0,34.6666666667,1,0.0576923076923,2.0,0,566379.0,566338.0,1.0,1
2492,12773,24849,5077,153,1.0,0.0,9664.0,2.0,0.0,0.0,52.0,1,0.0576923076923,3.0,0,566379.0,566338.0,1.0,1
2494,12773,24849,5077,155,1.0,0.0,6552.0,0.0,0.0,0.0,52.0,1,0.0576923076923,3.0,0,566379.0,566338.0,1.0,1
2644,12773,24850,5077,149,1.0,0.0,9014.0,0.0,0.0,0.0,156.0,1,0.00641025641026,1.0,0,566379.0,566298.0,1.0,1
2650,12773,24850,5077,155,1.0,0.0,6007.0,0.0,0.0,0.0,156.0,1,0.00641025641026,1.0,0,566379.0,566298.0,1.0,1
2796,12773,24851,5077,145,1.0,0.0,19058.0,0.0,0.0,0.0,3.9,1,0.25641025641,1.0,0,566379.0,566212.0,1.0,1
2802,12773,24851,5077,151,1.0,0.0,21116.0,2.0,0.0,0.0,23.4,1,0.25641025641,6.0,0,566379.0,566212.0,1.0,1
2803,12773,24851,5077,152,1.0,0.0,24440.0,3.0,0.0,0.0,19.5,1,0.25641025641,5.0,0,566379.0,566212.0,1.0,1
2804,12773,24851,5077,153,1.0,0.0,23257.0,0.0,0.0,0.0,11.7,1,0.25641025641,3.0,0,566379.0,566212.0,1.0,1
2805,12773,24851,5077,154,1.0,0.0,22286.0,1.0,0.0,0.0,15.6,1,0.25641025641,4.0,0,566379.0,566212.0,1.0,1
2806,12773,24851,5077,155,1.0,0.0,15317.0,2.0,0.0,0.0,54.6,1,0.25641025641,14.0,0,566379.0,566212.0,1.0,1
2807,12773,24851,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,27.3,1,0.25641025641,7.0,0,566379.0,566212.0,1.0,1
2961,12773,24852,5077,154,1.0,0.0,5493.0,1.0,0.0,0.0,156.0,1,0.0128205128205,2.0,0,566379.0,566220.0,1.0,1
3104,12773,24853,5077,141,1.0,0.0,0.0,1.0,0.0,0.0,0.866666666667,1,1.15384615385,1.0,0,566379.0,566235.0,1.0,1
3106,12773,24853,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,0.866666666667,1,1.15384615385,1.0,0,566379.0,566235.0,1.0,1
3107,12773,24853,5077,144,1.0,0.0,91235.0,3.0,0.0,0.0,2.6,1,1.15384615385,3.0,0,566379.0,566235.0,1.0,1
3108,12773,24853,5077,145,1.0,0.0,13135.0,5.0,0.0,0.0,4.33333333333,1,1.15384615385,5.0,0,566379.0,566235.0,1.0,1
3109,12773,24853,5077,146,1.0,0.0,36.0,2.0,0.0,0.0,1.73333333333,1,1.15384615385,2.0,0,566379.0,566235.0,1.0,1
3110,12773,24853,5077,147,1.0,0.0,1.0,0.0,0.0,0.0,0.866666666667,1,1.15384615385,1.0,0,566379.0,566235.0,1.0,1
3111,12773,24853,5077,148,1.0,0.0,0.0,9.0,0.0,0.0,8.66666666667,1,1.15384615385,10.0,0,566379.0,566235.0,1.0,1
3112,12773,24853,5077,149,1.0,0.0,0.0,10.0,0.0,0.0,11.2666666667,1,1.15384615385,13.0,0,566379.0,566235.0,1.0,1
3113,12773,24853,5077,150,1.0,0.0,0.0,8.0,0.0,0.0,6.93333333333,1,1.15384615385,8.0,0,566379.0,566235.0,1.0,1
3114,12773,24853,5077,151,1.0,0.0,0.0,8.0,0.0,0.0,15.6,1,1.15384615385,18.0,0,566379.0,566235.0,1.0,1
3115,12773,24853,5077,152,1.0,0.0,0.0,7.0,0.0,0.0,17.3333333333,1,1.15384615385,20.0,0,566379.0,566235.0,1.0,1
3116,12773,24853,5077,153,1.0,0.0,2.0,9.0,0.0,0.0,16.4666666667,1,1.15384615385,19.0,0,566379.0,566235.0,1.0,1
3117,12773,24853,5077,154,1.0,0.0,1.0,8.0,0.0,0.0,27.7333333333,1,1.15384615385,32.0,0,566379.0,566235.0,1.0,1
3118,12773,24853,5077,155,1.0,0.0,0.0,13.0,0.0,0.0,29.4666666667,1,1.15384615385,34.0,0,566379.0,566235.0,1.0,1
3119,12773,24853,5077,156,1.0,0.0,0.0,8.0,0.0,0.0,11.2666666667,1,1.15384615385,13.0,0,566379.0,566235.0,1.0,1
3262,12773,24854,5077,143,1.0,0.0,0.0,3.0,0.0,0.0,3.46666666667,1,0.865384615385,3.0,0,566379.0,566209.0,1.0,1
3266,12773,24854,5077,147,1.0,0.0,267616.0,1.0,0.0,0.0,2.31111111111,1,0.865384615385,2.0,0,566379.0,566209.0,1.0,1
3267,12773,24854,5077,148,1.0,0.0,174946.0,2.0,0.0,0.0,4.62222222222,1,0.865384615385,4.0,0,566379.0,566209.0,1.0,1
3268,12773,24854,5077,149,1.0,0.0,165568.0,9.0,0.0,0.0,12.7111111111,1,0.865384615385,11.0,0,566379.0,566209.0,1.0,1
3269,12773,24854,5077,150,1.0,0.0,152770.0,7.0,0.0,0.0,12.7111111111,1,0.865384615385,11.0,0,566379.0,566209.0,1.0,1
3270,12773,24854,5077,151,1.0,0.0,149294.0,6.0,0.0,0.0,9.24444444444,1,0.865384615385,8.0,0,566379.0,566209.0,1.0,1
3271,12773,24854,5077,152,1.0,0.0,195656.0,8.0,0.0,0.0,13.8666666667,1,0.865384615385,12.0,0,566379.0,566209.0,1.0,1
3272,12773,24854,5077,153,1.0,0.0,199064.0,6.0,0.0,0.0,16.1777777778,1,0.865384615385,14.0,0,566379.0,566209.0,1.0,1
3273,12773,24854,5077,154,1.0,0.0,187498.0,7.0,0.0,0.0,23.1111111111,1,0.865384615385,20.0,0,566379.0,566209.0,1.0,1
3274,12773,24854,5077,155,1.0,0.0,112367.0,17.0,0.0,0.0,38.1333333333,1,0.865384615385,33.0,0,566379.0,566209.0,1.0,1
3275,12773,24854,5077,156,1.0,0.0,0.0,8.0,0.0,0.0,19.6444444444,1,0.865384615385,17.0,0,566379.0,566209.0,1.0,1
3422,12773,24855,5077,147,1.0,0.0,58615.0,1.0,0.0,0.0,3.25,1,0.307692307692,1.0,0,566379.0,566261.0,1.0,1
3423,12773,24855,5077,148,1.0,0.0,38969.0,2.0,0.0,0.0,6.5,1,0.307692307692,2.0,0,566379.0,566261.0,1.0,1
3424,12773,24855,5077,149,1.0,0.0,39000.0,4.0,0.0,0.0,13.0,1,0.307692307692,4.0,0,566379.0,566261.0,1.0,1
3425,12773,24855,5077,150,1.0,0.0,36047.0,0.0,0.0,0.0,6.5,1,0.307692307692,2.0,0,566379.0,566261.0,1.0,1
3426,12773,24855,5077,151,1.0,0.0,34332.0,2.0,0.0,0.0,22.75,1,0.307692307692,7.0,0,566379.0,566261.0,1.0,1
3427,12773,24855,5077,152,1.0,0.0,41496.0,0.0,0.0,0.0,3.25,1,0.307692307692,1.0,0,566379.0,566261.0,1.0,1
3428,12773,24855,5077,153,1.0,0.0,39092.0,5.0,0.0,0.0,35.75,1,0.307692307692,11.0,0,566379.0,566261.0,1.0,1
3429,12773,24855,5077,154,1.0,0.0,38900.0,1.0,0.0,0.0,26.0,1,0.307692307692,8.0,0,566379.0,566261.0,1.0,1
3430,12773,24855,5077,155,1.0,0.0,25213.0,3.0,0.0,0.0,19.5,1,0.307692307692,6.0,0,566379.0,566261.0,1.0,1
3431,12773,24855,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,19.5,1,0.307692307692,6.0,0,566379.0,566261.0,1.0,1
3579,12773,24856,5077,148,1.0,0.0,80752.0,2.0,0.0,0.0,9.17647058824,1,0.435897435897,4.0,0,566379.0,566210.0,1.0,1
3580,12773,24856,5077,149,1.0,0.0,84762.0,4.0,0.0,0.0,9.17647058824,1,0.435897435897,4.0,0,566379.0,566210.0,1.0,1
3581,12773,24856,5077,150,1.0,0.0,76589.0,5.0,0.0,0.0,13.7647058824,1,0.435897435897,6.0,0,566379.0,566210.0,1.0,1
3582,12773,24856,5077,151,1.0,0.0,75425.0,2.0,0.0,0.0,18.3529411765,1,0.435897435897,8.0,0,566379.0,566210.0,1.0,1
3583,12773,24856,5077,152,1.0,0.0,92945.0,2.0,0.0,0.0,25.2352941176,1,0.435897435897,11.0,0,566379.0,566210.0,1.0,1
3584,12773,24856,5077,153,1.0,0.0,89900.0,4.0,0.0,0.0,18.3529411765,1,0.435897435897,8.0,0,566379.0,566210.0,1.0,1
3585,12773,24856,5077,154,1.0,0.0,85980.0,2.0,0.0,0.0,22.9411764706,1,0.435897435897,10.0,0,566379.0,566210.0,1.0,1
3586,12773,24856,5077,155,1.0,0.0,57916.0,5.0,0.0,0.0,25.2352941176,1,0.435897435897,11.0,0,566379.0,566210.0,1.0,1
3587,12773,24856,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,13.7647058824,1,0.435897435897,6.0,0,566379.0,566210.0,1.0,1
3734,12773,24857,5077,147,1.0,0.0,21574.0,0.0,0.0,0.0,8.21052631579,1,0.121794871795,1.0,0,566379.0,566191.0,1.0,1
3735,12773,24857,5077,148,1.0,0.0,13618.0,0.0,0.0,0.0,8.21052631579,1,0.121794871795,1.0,0,566379.0,566191.0,1.0,1
3736,12773,24857,5077,149,1.0,0.0,14607.0,2.0,0.0,0.0,16.4210526316,1,0.121794871795,2.0,0,566379.0,566191.0,1.0,1
3737,12773,24857,5077,150,1.0,0.0,13465.0,1.0,0.0,0.0,8.21052631579,1,0.121794871795,1.0,0,566379.0,566191.0,1.0,1
3738,12773,24857,5077,151,1.0,0.0,13618.0,0.0,0.0,0.0,16.4210526316,1,0.121794871795,2.0,0,566379.0,566191.0,1.0,1
3739,12773,24857,5077,152,1.0,0.0,17311.0,2.0,0.0,0.0,24.6315789474,1,0.121794871795,3.0,0,566379.0,566191.0,1.0,1
3741,12773,24857,5077,154,1.0,0.0,16157.0,0.0,0.0,0.0,24.6315789474,1,0.121794871795,3.0,0,566379.0,566191.0,1.0,1
3742,12773,24857,5077,155,1.0,0.0,10486.0,1.0,0.0,0.0,24.6315789474,1,0.121794871795,3.0,0,566379.0,566191.0,1.0,1
3743,12773,24857,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,24.6315789474,1,0.121794871795,3.0,0,566379.0,566191.0,1.0,1
3885,12773,24858,5077,142,1.0,0.0,3.0,2.0,0.0,0.0,0.917647058824,1,2.17948717949,2.0,0,566379.0,566342.0,1.0,1
3886,12773,24858,5077,143,1.0,0.0,2.0,1.0,0.0,0.0,0.458823529412,1,2.17948717949,1.0,0,566379.0,566342.0,1.0,1
3888,12773,24858,5077,145,1.0,0.0,271208.0,2.0,0.0,0.0,0.917647058824,1,2.17948717949,2.0,0,566379.0,566342.0,1.0,1
3889,12773,24858,5077,146,1.0,0.0,339690.0,3.0,0.0,0.0,1.37647058824,1,2.17948717949,3.0,0,566379.0,566342.0,1.0,1
3890,12773,24858,5077,147,1.0,0.0,306921.0,3.0,0.0,0.0,3.67058823529,1,2.17948717949,8.0,0,566379.0,566342.0,1.0,1
3891,12773,24858,5077,148,1.0,0.0,199173.0,15.0,0.0,0.0,9.17647058824,1,2.17948717949,20.0,0,566379.0,566342.0,1.0,1
3892,12773,24858,5077,149,1.0,0.0,190095.0,19.0,0.0,0.0,9.17647058824,1,2.17948717949,20.0,0,566379.0,566342.0,1.0,1
3893,12773,24858,5077,150,1.0,0.0,181218.0,25.0,0.0,0.0,12.8470588235,1,2.17948717949,28.0,0,566379.0,566342.0,1.0,1
3894,12773,24858,5077,151,1.0,0.0,191715.0,16.0,0.0,0.0,22.4823529412,1,2.17948717949,49.0,0,566379.0,566342.0,1.0,1
3895,12773,24858,5077,152,1.0,0.0,247226.0,19.0,0.0,0.0,18.8117647059,1,2.17948717949,41.0,0,566379.0,566342.0,1.0,1
3896,12773,24858,5077,153,1.0,0.0,247090.0,12.0,0.0,0.0,13.3058823529,1,2.17948717949,29.0,0,566379.0,566342.0,1.0,1
3897,12773,24858,5077,154,1.0,0.0,231957.0,7.0,0.0,0.0,14.6823529412,1,2.17948717949,32.0,0,566379.0,566342.0,1.0,1
3898,12773,24858,5077,155,1.0,0.0,141492.0,24.0,0.0,0.0,27.9882352941,1,2.17948717949,61.0,0,566379.0,566342.0,1.0,1
3899,12773,24858,5077,156,1.0,0.0,0.0,18.0,0.0,0.0,20.1882352941,1,2.17948717949,44.0,0,566379.0,566342.0,1.0,1
4052,12773,24859,5077,153,1.0,0.0,20065.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566277.0,1.0,1
4053,12773,24859,5077,154,1.0,0.0,17781.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566277.0,1.0,1
4055,12773,24859,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566277.0,1.0,1
4201,12773,24860,5077,146,1.0,0.0,39417.0,1.0,0.0,0.0,1.95,1,0.512820512821,1.0,0,566379.0,566217.0,1.0,1
4202,12773,24860,5077,147,1.0,0.0,36172.0,1.0,0.0,0.0,7.8,1,0.512820512821,4.0,0,566379.0,566217.0,1.0,1
4203,12773,24860,5077,148,1.0,0.0,23455.0,1.0,0.0,0.0,1.95,1,0.512820512821,1.0,0,566379.0,566217.0,1.0,1
4204,12773,24860,5077,149,1.0,0.0,21844.0,4.0,0.0,0.0,7.8,1,0.512820512821,4.0,0,566379.0,566217.0,1.0,1
4205,12773,24860,5077,150,1.0,0.0,19633.0,5.0,0.0,0.0,9.75,1,0.512820512821,5.0,0,566379.0,566217.0,1.0,1
4206,12773,24860,5077,151,1.0,0.0,18370.0,4.0,0.0,0.0,31.2,1,0.512820512821,16.0,0,566379.0,566217.0,1.0,1
4207,12773,24860,5077,152,1.0,0.0,24484.0,4.0,0.0,0.0,19.5,1,0.512820512821,10.0,0,566379.0,566217.0,1.0,1
4208,12773,24860,5077,153,1.0,0.0,22895.0,3.0,0.0,0.0,13.65,1,0.512820512821,7.0,0,566379.0,566217.0,1.0,1
4209,12773,24860,5077,154,1.0,0.0,23873.0,-1.0,0.0,0.0,9.75,1,0.512820512821,5.0,0,566379.0,566217.0,1.0,1
4210,12773,24860,5077,155,1.0,0.0,14767.0,3.0,0.0,0.0,31.2,1,0.512820512821,16.0,0,566379.0,566217.0,1.0,1
4211,12773,24860,5077,156,1.0,0.0,0.0,4.0,0.0,0.0,21.45,1,0.512820512821,11.0,0,566379.0,566217.0,1.0,1
4354,12773,24861,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,4.33333333333,1,0.230769230769,1.0,0,566379.0,566363.0,1.0,1
4357,12773,24861,5077,146,1.0,0.0,60048.0,2.0,0.0,0.0,8.66666666667,1,0.230769230769,2.0,0,566379.0,566363.0,1.0,1
4359,12773,24861,5077,148,1.0,0.0,36829.0,0.0,0.0,0.0,4.33333333333,1,0.230769230769,1.0,0,566379.0,566363.0,1.0,1
4360,12773,24861,5077,149,1.0,0.0,36404.0,4.0,0.0,0.0,17.3333333333,1,0.230769230769,4.0,0,566379.0,566363.0,1.0,1
4362,12773,24861,5077,151,1.0,0.0,33600.0,2.0,0.0,0.0,13.0,1,0.230769230769,3.0,0,566379.0,566363.0,1.0,1
4363,12773,24861,5077,152,1.0,0.0,41907.0,1.0,0.0,0.0,17.3333333333,1,0.230769230769,4.0,0,566379.0,566363.0,1.0,1
4364,12773,24861,5077,153,1.0,0.0,41504.0,3.0,0.0,0.0,26.0,1,0.230769230769,6.0,0,566379.0,566363.0,1.0,1
4365,12773,24861,5077,154,1.0,0.0,39738.0,3.0,0.0,0.0,4.33333333333,1,0.230769230769,1.0,0,566379.0,566363.0,1.0,1
4366,12773,24861,5077,155,1.0,0.0,25056.0,5.0,0.0,0.0,39.0,1,0.230769230769,9.0,0,566379.0,566363.0,1.0,1
4367,12773,24861,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,21.6666666667,1,0.230769230769,5.0,0,566379.0,566363.0,1.0,1
4514,12773,24862,5077,147,1.0,0.0,27667.0,0.0,0.0,0.0,3.46666666667,1,0.288461538462,1.0,0,566379.0,566260.0,1.0,1
4516,12773,24862,5077,149,1.0,0.0,21700.0,2.0,0.0,0.0,13.8666666667,1,0.288461538462,4.0,0,566379.0,566260.0,1.0,1
4517,12773,24862,5077,150,1.0,0.0,19720.0,13.0,0.0,0.0,45.0666666667,1,0.288461538462,13.0,0,566379.0,566260.0,1.0,1
4518,12773,24862,5077,151,1.0,0.0,19050.0,4.0,0.0,0.0,17.3333333333,1,0.288461538462,5.0,0,566379.0,566260.0,1.0,1
4519,12773,24862,5077,152,1.0,0.0,22866.0,4.0,0.0,0.0,13.8666666667,1,0.288461538462,4.0,0,566379.0,566260.0,1.0,1
4520,12773,24862,5077,153,1.0,0.0,25353.0,1.0,0.0,0.0,10.4,1,0.288461538462,3.0,0,566379.0,566260.0,1.0,1
4521,12773,24862,5077,154,1.0,0.0,22562.0,2.0,0.0,0.0,6.93333333333,1,0.288461538462,2.0,0,566379.0,566260.0,1.0,1
4522,12773,24862,5077,155,1.0,0.0,16079.0,1.0,0.0,0.0,31.2,1,0.288461538462,9.0,0,566379.0,566260.0,1.0,1
4523,12773,24862,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,13.8666666667,1,0.288461538462,4.0,0,566379.0,566260.0,1.0,1
4665,12773,24863,5077,142,1.0,0.0,0.0,1.0,0.0,0.0,6.24,1,0.160256410256,1.0,0,566379.0,566175.0,1.0,1
4667,12773,24863,5077,144,1.0,0.0,23343.0,1.0,0.0,0.0,6.24,1,0.160256410256,1.0,0,566379.0,566175.0,1.0,1
4670,12773,24863,5077,147,1.0,0.0,43854.0,1.0,0.0,0.0,6.24,1,0.160256410256,1.0,0,566379.0,566175.0,1.0,1
4672,12773,24863,5077,149,1.0,0.0,30848.0,2.0,0.0,0.0,18.72,1,0.160256410256,3.0,0,566379.0,566175.0,1.0,1
4673,12773,24863,5077,150,1.0,0.0,29132.0,1.0,0.0,0.0,6.24,1,0.160256410256,1.0,0,566379.0,566175.0,1.0,1
4676,12773,24863,5077,153,1.0,0.0,36209.0,0.0,0.0,0.0,12.48,1,0.160256410256,2.0,0,566379.0,566175.0,1.0,1
4677,12773,24863,5077,154,1.0,0.0,32830.0,2.0,0.0,0.0,24.96,1,0.160256410256,4.0,0,566379.0,566175.0,1.0,1
4678,12773,24863,5077,155,1.0,0.0,22489.0,3.0,0.0,0.0,56.16,1,0.160256410256,9.0,0,566379.0,566175.0,1.0,1
4679,12773,24863,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,18.72,1,0.160256410256,3.0,0,566379.0,566175.0,1.0,1
4826,12773,24864,5077,147,1.0,0.0,134431.0,2.0,0.0,0.0,11.1428571429,1,0.358974358974,4.0,0,566379.0,566349.0,1.0,1
4827,12773,24864,5077,148,1.0,0.0,93256.0,3.0,0.0,0.0,8.35714285714,1,0.358974358974,3.0,0,566379.0,566349.0,1.0,1
4828,12773,24864,5077,149,1.0,0.0,95428.0,2.0,0.0,0.0,11.1428571429,1,0.358974358974,4.0,0,566379.0,566349.0,1.0,1
4829,12773,24864,5077,150,1.0,0.0,88066.0,2.0,0.0,0.0,8.35714285714,1,0.358974358974,3.0,0,566379.0,566349.0,1.0,1
4830,12773,24864,5077,151,1.0,0.0,86756.0,6.0,0.0,0.0,22.2857142857,1,0.358974358974,8.0,0,566379.0,566349.0,1.0,1
4831,12773,24864,5077,152,1.0,0.0,107098.0,1.0,0.0,0.0,8.35714285714,1,0.358974358974,3.0,0,566379.0,566349.0,1.0,1
4832,12773,24864,5077,153,1.0,0.0,104682.0,3.0,0.0,0.0,11.1428571429,1,0.358974358974,4.0,0,566379.0,566349.0,1.0,1
4833,12773,24864,5077,154,1.0,0.0,99677.0,4.0,0.0,0.0,19.5,1,0.358974358974,7.0,0,566379.0,566349.0,1.0,1
4834,12773,24864,5077,155,1.0,0.0,70078.0,7.0,0.0,0.0,41.7857142857,1,0.358974358974,15.0,0,566379.0,566349.0,1.0,1
4835,12773,24864,5077,156,1.0,0.0,0.0,4.0,0.0,0.0,13.9285714286,1,0.358974358974,5.0,0,566379.0,566349.0,1.0,1
4984,12773,24866,5077,149,1.0,0.0,41297.0,1.0,0.0,0.0,4.58823529412,1,0.217948717949,1.0,0,566379.0,566163.0,1.0,1
4985,12773,24866,5077,150,1.0,0.0,37448.0,1.0,0.0,0.0,13.7647058824,1,0.217948717949,3.0,0,566379.0,566163.0,1.0,1
4986,12773,24866,5077,151,1.0,0.0,38129.0,2.0,0.0,0.0,13.7647058824,1,0.217948717949,3.0,0,566379.0,566163.0,1.0,1
4987,12773,24866,5077,152,1.0,0.0,46221.0,2.0,0.0,0.0,32.1176470588,1,0.217948717949,7.0,0,566379.0,566163.0,1.0,1
4988,12773,24866,5077,153,1.0,0.0,46142.0,0.0,0.0,0.0,4.58823529412,1,0.217948717949,1.0,0,566379.0,566163.0,1.0,1
4989,12773,24866,5077,154,1.0,0.0,43562.0,1.0,0.0,0.0,22.9411764706,1,0.217948717949,5.0,0,566379.0,566163.0,1.0,1
4990,12773,24866,5077,155,1.0,0.0,29670.0,6.0,0.0,0.0,55.0588235294,1,0.217948717949,12.0,0,566379.0,566163.0,1.0,1
4991,12773,24866,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,9.17647058824,1,0.217948717949,2.0,0,566379.0,566163.0,1.0,1
5137,12773,24867,5077,146,1.0,0.0,74134.0,1.0,0.0,0.0,1.95,1,0.512820512821,1.0,0,566379.0,566199.0,1.0,1
5139,12773,24867,5077,148,1.0,0.0,44509.0,5.0,0.0,0.0,9.75,1,0.512820512821,5.0,0,566379.0,566199.0,1.0,1
5140,12773,24867,5077,149,1.0,0.0,44031.0,4.0,0.0,0.0,7.8,1,0.512820512821,4.0,0,566379.0,566199.0,1.0,1
5141,12773,24867,5077,150,1.0,0.0,41258.0,7.0,0.0,0.0,15.6,1,0.512820512821,8.0,0,566379.0,566199.0,1.0,1
5142,12773,24867,5077,151,1.0,0.0,40700.0,3.0,0.0,0.0,17.55,1,0.512820512821,9.0,0,566379.0,566199.0,1.0,1
5143,12773,24867,5077,152,1.0,0.0,50173.0,4.0,0.0,0.0,27.3,1,0.512820512821,14.0,0,566379.0,566199.0,1.0,1
5144,12773,24867,5077,153,1.0,0.0,50414.0,1.0,0.0,0.0,3.9,1,0.512820512821,2.0,0,566379.0,566199.0,1.0,1
5145,12773,24867,5077,154,1.0,0.0,47470.0,4.0,0.0,0.0,7.8,1,0.512820512821,4.0,0,566379.0,566199.0,1.0,1
5146,12773,24867,5077,155,1.0,0.0,30399.0,8.0,0.0,0.0,42.9,1,0.512820512821,22.0,0,566379.0,566199.0,1.0,1
5147,12773,24867,5077,156,1.0,0.0,0.0,5.0,0.0,0.0,21.45,1,0.512820512821,11.0,0,566379.0,566199.0,1.0,1
5300,12773,24868,5077,153,1.0,0.0,16679.0,0.0,0.0,0.0,66.8571428571,1,0.0448717948718,3.0,0,566379.0,566313.0,1.0,1
5301,12773,24868,5077,154,1.0,0.0,15879.0,1.0,0.0,0.0,22.2857142857,1,0.0448717948718,1.0,0,566379.0,566313.0,1.0,1
5302,12773,24868,5077,155,1.0,0.0,10962.0,1.0,0.0,0.0,44.5714285714,1,0.0448717948718,2.0,0,566379.0,566313.0,1.0,1
5303,12773,24868,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,22.2857142857,1,0.0448717948718,1.0,0,566379.0,566313.0,1.0,1
5448,12773,24869,5077,145,1.0,0.0,277802.0,2.0,0.0,0.0,2.01290322581,1,0.99358974359,2.0,0,566379.0,566280.0,1.0,1
5449,12773,24869,5077,146,1.0,0.0,369790.0,1.0,0.0,0.0,1.0064516129,1,0.99358974359,1.0,0,566379.0,566280.0,1.0,1
5450,12773,24869,5077,147,1.0,0.0,330034.0,2.0,0.0,0.0,2.01290322581,1,0.99358974359,2.0,0,566379.0,566280.0,1.0,1
5451,12773,24869,5077,148,1.0,0.0,205244.0,4.0,0.0,0.0,6.03870967742,1,0.99358974359,6.0,0,566379.0,566280.0,1.0,1
5452,12773,24869,5077,149,1.0,0.0,208130.0,4.0,0.0,0.0,6.03870967742,1,0.99358974359,6.0,0,566379.0,566280.0,1.0,1
5453,12773,24869,5077,150,1.0,0.0,189742.0,14.0,0.0,0.0,15.0967741935,1,0.99358974359,15.0,0,566379.0,566280.0,1.0,1
